Fecha de despacho Solicitada,cluster_id_dia,ventana,n_nodos,n_pedidos,volumen_cluster_m3,peso_cluster_kg,dist_prom_deposito_km,dist_max_deposito_km,distancia_estimada_ruta_km,tiempo_viaje_estimado_h,tiempo_servicio_estimado_h,tiempo_total_estimado_h,estado_tiempo_cluster,uso_vol_pct,uso_peso_pct
2026-12-08,8,AM,11,11,14.685691,1911.439,10.470498589933136,12.78281658240117,29.740997179866273,1.189639887194651,1.8333333333333333,3.0229732205279842,OK,0.3263486888888889,0.25485853333333336
2026-12-08,9,AM,12,13,14.012923,2045.3999999999999,14.262945851683765,16.640326793849145,38.12589170336753,1.5250356681347013,2.0,3.5250356681347013,OK,0.31139828888888893,0.27271999999999996
2026-12-09,1,AM,20,21,15.876844,2374.861,9.600500669989913,14.318723105197344,35.201001339979825,1.408040053599193,3.3333333333333335,4.741373386932526,TENSO,0.3528187555555556,0.3166481333333333
2026-12-09,2,PM,14,14,15.695933,2179.181,4.331579314205855,12.574397436221185,19.86315862841171,0.7945263451364685,2.3333333333333335,3.127859678469802,OK,0.3487985111111111,0.29055746666666665
2026-12-09,3,AM,15,16,15.347101,2333.899,6.928173933782974,18.153550262133304,25.856347867565947,1.034253914702638,2.5,3.5342539147026377,OK,0.3410466888888889,0.3111865333333333
2026-12-09,4,AM,16,16,15.852037000000001,2358.891,3.4364944367606283,3.703290705950873,19.672988873521255,0.7869195549408502,2.6666666666666665,3.453586221607517,OK,0.3522674888888889,0.3145188
2026-12-09,5,PM,10,11,15.676345000000001,2146.547,3.9372616642253817,4.364748051781916,15.874523328450763,0.6349809331380305,1.6666666666666667,2.3016475998046975,OK,0.34836322222222227,0.28620626666666665
2026-12-09,6,PM,12,12,12.845216,1846.3319999999999,5.265594514042904,6.019198930007628,20.13118902808581,0.8052475611234324,2.0,2.8052475611234327,OK,0.28544924444444447,0.2461776
2026-12-09,7,AM,15,15,15.408441,2296.259,9.040014299571459,14.17700515083564,30.080028599142917,1.2032011439657166,2.5,3.7032011439657166,OK,0.3424098,0.3061678666666667
2026-12-09,8,PM,3,3,4.4741159999999995,623.001,14.826127626361554,16.12437257741338,32.05225525272311,1.2820902101089242,0.5,1.7820902101089242,OK,0.0994248,0.0830668
2026-12-10,1,AM,17,17,15.486895,2241.919,8.009574984985182,14.318723105197344,29.619149969970366,1.1847659987988146,2.8333333333333335,4.018099332132148,OK,0.3441532222222222,0.2989225333333333
2026-12-10,2,PM,15,15,15.059874,2262.201,4.581491814923491,14.568217169951131,21.162983629846984,0.8465193451938794,2.5,3.3465193451938795,OK,0.3346638666666667,0.30162680000000003
2026-12-10,3,AM,17,17,14.413416999999999,2135.17,5.796225339656396,11.72246883348986,25.192450679312792,1.0076980271725118,2.8333333333333335,3.8410313605058453,OK,0.3202981555555555,0.28468933333333335
2026-12-10,4,PM,11,11,14.822922,2353.181,6.246351306256873,14.242269800856572,21.292702612513747,0.8517081045005499,1.8333333333333333,2.685041437833883,OK,0.32939826666666666,0.31375746666666665
2026-12-10,5,PM,16,16,14.311349,2104.751,3.2134183204611015,3.65777306650862,19.226836640922205,0.7690734656368882,2.6666666666666665,3.435740132303555,OK,0.31802997777777775,0.2806334666666667
2026-12-10,6,PM,6,6,15.273485,1874.75,3.6880902475885513,3.7486408741037023,12.176180495177103,0.48704721980708415,1.0,1.487047219807084,OK,0.3394107777777778,0.24996666666666667
2026-12-10,7,PM,12,12,15.057656,2121.6040000000003,4.156162881476948,4.364748051781916,17.9123257629539,0.7164930305181559,2.0,2.716493030518156,OK,0.33461457777777776,0.28288053333333335
2026-12-10,8,AM,15,15,15.930863,2560.956,5.490287307099404,6.487580079104091,22.980574614198808,0.9192229845679524,2.5,3.4192229845679525,OK,0.3540191777777778,0.3414608
2026-12-10,9,AM,16,16,15.002924,2196.116,9.57327667842048,11.34095625913535,31.946553356840962,1.2778621342736385,2.6666666666666665,3.9445288009403052,OK,0.3333983111111111,0.2928154666666667
2026-12-10,10,AM,11,11,13.277693,1962.729,13.621854272208536,16.213402023477556,36.04370854441707,1.441748341776683,1.8333333333333333,3.275081675110016,OK,0.29505984444444444,0.2616972
2026-12-11,1,PM,12,12,12.571425,1827.414,6.311550007932457,9.293051113958011,22.223100015864915,0.8889240006345966,2.0,2.8889240006345966,OK,0.279365,0.2436552
2026-12-11,2,AM,15,15,15.899921,2380.7690000000002,8.013801325735818,13.928170738857563,28.027602651471636,1.1211041060588653,2.5,3.6211041060588656,OK,0.3533315777777778,0.3174358666666667
2026-12-11,3,PM,9,9,13.120519,1869.085,5.32512920564643,7.1421928832485095,17.85025841129286,0.7140103364517144,1.5,2.2140103364517145,OK,0.2915670888888889,0.24921133333333334
2026-12-11,4,AM,7,7,13.112928,1776.469,10.518877200655089,13.999257603270278,26.63775440131018,1.065510176052407,1.1666666666666667,2.232176842719074,OK,0.2913984,0.23686253333333335
2026-12-11,5,AM,13,13,15.212155000000001,2083.321,5.94821725374593,18.90642356937414,22.29643450749186,0.8918573802996744,2.1666666666666665,3.058524046966341,OK,0.3380478888888889,0.27777613333333334
2026-12-11,6,PM,11,11,14.053691,1934.048,3.663368874149663,3.7486408741037023,16.126737748299327,0.6450695099319731,1.8333333333333333,2.4784028432653065,OK,0.31230424444444443,0.25787306666666665
2026-12-11,7,PM,10,10,14.484358,2005.4940000000001,4.257196402964189,4.5369039656375625,16.514392805928377,0.6605757122371351,1.6666666666666667,2.3272423789038017,OK,0.32187462222222224,0.2673992
2026-12-11,8,AM,10,10,15.091745999999999,2099.628,5.9769926491168786,7.340012934373101,19.953985298233757,0.7981594119293502,1.6666666666666667,2.464826078596017,OK,0.3353721333333333,0.27995040000000004
2026-12-11,9,AM,12,13,15.460674000000001,2141.561,11.408360772818405,14.861082038327634,32.41672154563681,1.2966688618254725,2.0,3.2966688618254727,OK,0.34357053333333337,0.2855414666666667
2026-12-12,1,AM,15,15,15.647174,2314.401,6.882580792103999,10.49923163133615,25.765161584208,1.0306064633683198,2.5,3.53060646336832,OK,0.34771497777777777,0.3085868
2026-12-12,2,AM,21,21,15.388946,2274.627,8.159779600092646,14.318723105197344,33.11955920018529,1.3247823680074118,3.5,4.824782368007412,TENSO,0.3419765777777778,0.3032836
2026-12-12,3,PM,12,13,15.797018999999999,2343.86,5.145571863123951,10.803376918737223,19.891143726247904,0.7956457490499161,2.0,2.7956457490499163,OK,0.3510448666666666,0.31251466666666666
2026-12-12,4,AM,12,12,14.899763,2094.033,9.387845090992522,14.491881504280888,28.375690181985046,1.1350276072794019,2.0,3.135027607279402,OK,0.33110584444444446,0.27920439999999996
2026-12-12,5,PM,17,18,15.714606,2345.967,2.9806399022009935,3.560436990853332,19.561279804401988,0.7824511921760795,2.8333333333333335,3.615784525509413,OK,0.34921346666666664,0.3127956
2026-12-12,6,AM,18,18,15.489604,2355.449,3.8375565232002824,4.364748051781916,22.075113046400567,0.8830045218560226,3.0,3.8830045218560225,OK,0.34421342222222223,0.3140598666666667
2026-12-12,7,PM,12,12,14.794201999999999,2089.884,5.219106462940753,5.98217488386954,20.03821292588151,0.8015285170352604,2.0,2.80152851703526,OK,0.3287600444444444,0.2786512
2026-12-12,8,AM,17,17,14.626406,2154.61,8.797095084500787,11.34095625913535,31.194190169001576,1.2477676067600632,2.8333333333333335,4.081100940093396,OK,0.3250312444444444,0.28728133333333333
2026-12-12,9,PM,8,8,10.121336,1619.7160000000001,14.161529906845463,16.905937650213872,34.723059813690924,1.388922392547637,1.3333333333333333,2.72225572588097,OK,0.22491857777777777,0.21596213333333336
2026-12-13,1,AM,16,17,15.814352999999999,2427.364,6.512527222562273,11.115506748293646,25.825054445124547,1.0330021778049818,2.6666666666666665,3.699668844471648,OK,0.35143006666666665,0.3236485333333333
2026-12-13,2,AM,16,17,15.909606,2439.569,8.329046483746643,14.318723105197344,29.458092967493286,1.1783237186997315,2.6666666666666665,3.844990385366398,OK,0.3535468,0.32527586666666664
2026-12-13,3,PM,15,15,14.918061,2383.861,4.865694316736356,12.62342209080618,21.73138863347271,0.8692555453389085,2.5,3.3692555453389086,OK,0.33151246666666667,0.31784813333333334
2026-12-13,4,AM,11,11,14.382374,1977.6799999999998,9.402831861951254,13.004497552739242,27.60566372390251,1.1042265489561003,1.8333333333333333,2.9375598822894338,OK,0.3196083111111111,0.26369066666666663
2026-12-13,5,PM,9,9,14.199501,2061.865,7.436615983154378,13.661624266679873,22.073231966308757,0.8829292786523503,1.5,2.3829292786523504,OK,0.31554446666666663,0.2749153333333333
2026-12-13,6,PM,9,10,14.315478,2128.203,3.1100095784153674,3.1466191490026816,13.420019156830735,0.5368007662732294,1.5,2.0368007662732293,OK,0.3181217333333333,0.2837604
2026-12-13,7,PM,14,15,15.669317000000001,2346.116,3.500277930470893,3.703290705950873,18.200555860941787,0.7280222344376714,2.3333333333333335,3.061355567771005,OK,0.34820704444444445,0.31281546666666665
2026-12-13,8,PM,15,15,15.595637,2181.7019999999998,4.012274821518072,4.364748051781916,20.024549643036146,0.8009819857214459,2.5,3.300981985721446,OK,0.3465697111111111,0.2908936
2026-12-13,9,AM,14,15,15.396883,2079.43,5.358183519632493,6.16581872532448,21.916367039264987,0.8766546815705994,2.3333333333333335,3.209988014903933,OK,0.3421529555555556,0.2772573333333333
2026-12-13,10,AM,14,15,15.346951,2341.325,8.72990767099486,10.772832218361708,28.65981534198972,1.1463926136795888,2.3333333333333335,3.4797259470129225,OK,0.3410433555555556,0.31217666666666666
2026-12-13,11,AM,14,14,14.746156,2116.764,13.132856136409993,16.905937650213872,37.465712272819985,1.4986284909127994,2.3333333333333335,3.831961824246133,OK,0.32769235555555554,0.2822352
2026-12-14,1,AM,13,13,15.957063999999999,1969.593,7.917959995066103,11.484928589950158,26.235919990132206,1.0494367996052882,2.1666666666666665,3.2161034662719548,OK,0.3546014222222222,0.2626124
2026-12-14,2,AM,18,18,15.420083,2794.594,10.411405171350145,14.318723105197344,35.22281034270029,1.4089124137080118,3.0,4.408912413708012,OK,0.34266851111111113,0.37261253333333333
