fecha,ventana,cluster_id_dia,n_nodos_cluster,volumen_total_cluster_m3,peso_total_cluster_kg,num_rutas_cluster,km_totales_cluster,ruta_id,ruta,num_clientes,volumen_m3,peso_kg,km_ruta,tiempo_viaje_h,tiempo_servicio_h,descanso_h,tiempo_total_h,utilizacion_vol_pct,utilizacion_peso_pct
2026-12-02,AM,1,8,6.315,918.021,1,60.901,1,"[0, 2100, 777, 1489, 2017, 859, 439, 470, 419, 0]",8,6.315,918.021,60.901,2.436,1.333,0.5,4.269,70.17,30.6
2026-12-02,PM,2,6,6.913,982.182,1,34.242,1,"[0, 2137, 1795, 1081, 717, 124, 1064, 0]",6,6.913,982.182,34.242,1.37,1.0,0.0,2.37,76.81,32.74
2026-12-03,AM,1,12,8.81,1234.21,1,37.949,1,"[0, 217, 215, 1408, 1240, 69, 99, 75, 351, 359, 88, 440, 466, 0]",12,8.81,1234.21,37.949,1.544,2.0,0.0,3.544,97.89,41.14
2026-12-03,AM,11,9,8.944,1136.621,1,16.055,1,"[0, 2158, 2160, 2166, 2177, 1834, 594, 610, 843, 845, 0]",9,8.944,1136.621,16.055,0.642,1.5,0.0,2.142,99.38,37.89
2026-12-03,AM,12,12,8.516,1371.264,1,11.111,1,"[0, 2191, 1924, 1939, 1968, 1970, 1991, 1999, 2003, 2009, 1871, 1891, 878, 0]",12,8.516,1371.264,11.111,0.444,2.0,0.0,2.444,94.63,45.71
2026-12-03,AM,2,6,8.773,1259.762,1,24.249,1,"[0, 780, 783, 795, 805, 766, 1960, 0]",6,8.773,1259.762,24.249,0.97,1.0,0.0,1.97,97.48,41.99
2026-12-03,AM,4,6,7.122,1104.336,1,39.483,1,"[0, 665, 2126, 2052, 112, 2205, 1124, 0]",6,7.122,1104.336,39.483,1.579,1.0,0.0,2.579,79.14,36.81
2026-12-03,AM,6,6,8.316,1290.01,1,28.438,1,"[0, 1593, 1479, 569, 1257, 380, 386, 0]",6,8.316,1290.01,28.438,1.138,1.0,0.0,2.138,92.4,43.0
2026-12-03,AM,8,5,7.988,1160.855,1,28.177,1,"[0, 536, 297, 828, 1180, 1076, 0]",5,7.988,1160.855,28.177,1.127,0.833,0.0,1.96,88.75,38.7
2026-12-03,PM,10,3,5.641,803.161,1,27.452,1,"[0, 1744, 258, 187, 0]",3,5.641,803.161,27.452,1.098,0.5,0.0,1.598,62.68,26.77
2026-12-03,PM,13,3,3.319,404.192,1,19.136,1,"[0, 886, 596, 1034, 0]",3,3.319,404.192,19.136,0.765,0.5,0.0,1.265,36.87,13.47
2026-12-03,PM,3,5,7.692,1085.057,1,27.021,1,"[0, 2108, 510, 860, 1491, 744, 0]",5,7.692,1085.057,27.021,1.081,0.833,0.0,1.914,85.47,36.17
2026-12-03,PM,5,3,7.266,937.833,1,29.307,1,"[0, 2068, 988, 418, 0]",3,7.266,937.833,29.307,1.172,0.5,0.0,1.672,80.73,31.26
2026-12-03,PM,7,8,6.083,1008.593,1,30.93,1,"[0, 1630, 1661, 1483, 1508, 712, 742, 546, 1052, 0]",8,6.083,1008.593,30.93,1.237,1.333,0.0,2.571,67.59,33.62
2026-12-03,PM,9,6,5.859,935.032,1,22.278,1,"[0, 1549, 1583, 1112, 302, 296, 169, 0]",6,5.859,935.032,22.278,0.891,1.0,0.0,1.891,65.1,31.17
2026-12-04,AM,1,8,6.853,971.878,1,29.317,1,"[0, 1159, 54, 340, 344, 345, 460, 446, 463, 0]",8,6.853,971.878,29.317,1.173,1.333,0.0,2.506,76.15,32.4
2026-12-04,AM,10,7,8.818,1224.881,1,28.582,1,"[0, 1574, 1587, 1772, 1793, 1697, 257, 191, 0]",7,8.818,1224.881,28.582,1.143,1.167,0.0,2.31,97.97,40.83
2026-12-04,AM,12,9,8.58,1255.143,1,17.332,1,"[0, 642, 2139, 1081, 597, 603, 605, 612, 614, 269, 0]",9,8.58,1255.143,17.332,0.693,1.5,0.0,2.193,95.33,41.84
2026-12-04,AM,14,8,8.767,1225.677,1,23.532,1,"[0, 648, 1945, 1994, 2013, 1864, 1880, 586, 1055, 0]",8,8.767,1225.677,23.532,0.941,1.333,0.0,2.275,97.41,40.86
2026-12-04,AM,3,6,8.464,1212.243,1,33.151,1,"[0, 2106, 2119, 148, 2255, 772, 812, 0]",6,8.464,1212.243,33.151,1.326,1.0,0.0,2.326,94.04,40.41
2026-12-04,AM,5,7,8.554,1260.837,1,35.683,1,"[0, 495, 520, 2028, 1493, 980, 1107, 433, 0]",7,8.554,1260.837,35.683,1.427,1.167,0.0,2.594,95.05,42.03
2026-12-04,AM,6,8,8.327,1140.002,1,34.778,1,"[0, 571, 22, 124, 1260, 427, 420, 134, 1058, 0]",8,8.327,1140.002,34.778,1.391,1.333,0.0,2.724,92.52,38.0
2026-12-04,AM,9,9,7.706,1271.631,1,22.177,1,"[0, 1669, 1670, 1544, 1571, 1572, 536, 304, 172, 173, 0]",9,7.706,1271.631,22.177,0.887,1.5,0.0,2.387,85.62,42.39
2026-12-04,PM,11,5,8.561,1188.375,1,7.499,1,"[0, 2162, 1724, 1733, 1738, 1750, 0]",5,8.561,1188.375,7.499,0.3,0.833,0.0,1.133,95.12,39.61
2026-12-04,PM,13,6,8.56,1220.076,1,15.688,1,"[0, 1912, 1922, 1944, 1805, 1847, 854, 0]",6,8.56,1220.076,15.688,0.628,1.0,0.0,1.628,95.11,40.67
2026-12-04,PM,15,3,3.405,452.905,1,19.058,1,"[0, 1350, 619, 1025, 0]",3,3.405,452.905,19.058,0.762,0.5,0.0,1.262,37.84,15.1
2026-12-04,PM,2,7,8.367,1219.257,1,26.369,1,"[0, 1427, 1447, 1468, 200, 198, 45, 361, 0]",7,8.367,1219.257,26.369,1.058,1.167,0.0,2.224,92.97,40.64
2026-12-04,PM,4,8,6.857,975.783,1,25.465,1,"[0, 637, 659, 674, 1318, 113, 102, 984, 1382, 0]",8,6.857,975.783,25.465,1.019,1.333,0.0,2.352,76.19,32.53
2026-12-04,PM,7,6,8.049,1220.753,1,29.802,1,"[0, 491, 961, 709, 719, 1326, 137, 0]",6,8.049,1220.753,29.802,1.192,1.0,0.0,2.192,89.44,40.69
2026-12-04,PM,8,5,8.768,1353.746,1,19.681,1,"[0, 1619, 1512, 1535, 194, 1290, 0]",5,8.768,1353.746,19.681,0.787,0.833,0.0,1.621,97.42,45.12
2026-12-05,AM,1,6,6.964,963.155,1,26.492,1,"[0, 67, 46, 93, 475, 476, 91, 0]",6,6.964,963.155,26.492,1.06,1.0,0.0,2.06,77.37,32.11
2026-12-05,AM,12,10,8.984,1284.766,1,24.973,1,"[0, 1641, 1773, 1780, 1793, 1795, 1964, 312, 259, 1216, 180, 0]",10,8.984,1284.766,24.973,0.999,1.667,0.0,2.666,99.83,42.83
2026-12-05,AM,15,8,7.926,1361.172,1,26.394,1,"[0, 1933, 1950, 2076, 1866, 1817, 1843, 819, 1074, 0]",8,7.926,1361.172,26.394,1.056,1.333,0.0,2.389,88.06,45.37
2026-12-05,AM,2,5,7.607,1027.67,1,28.683,1,"[0, 1152, 340, 363, 1168, 371, 0]",5,7.607,1027.67,28.683,1.147,0.833,0.0,1.981,84.52,34.26
2026-12-05,AM,4,6,8.984,1331.159,1,24.331,1,"[0, 777, 787, 799, 812, 1331, 745, 0]",6,8.984,1331.159,24.331,0.973,1.0,0.0,1.973,99.82,44.37
2026-12-05,AM,5,5,6.385,884.86,1,25.967,1,"[0, 515, 1496, 1182, 744, 751, 0]",5,6.385,884.86,25.967,1.039,0.833,0.0,1.872,70.94,29.5
2026-12-05,AM,6,7,8.573,1286.886,1,29.321,1,"[0, 2117, 2125, 121, 148, 2234, 2253, 2206, 0]",7,8.573,1286.886,29.321,1.173,1.167,0.0,2.34,95.26,42.9
2026-12-05,AM,8,12,7.825,1070.781,1,36.468,1,"[0, 494, 691, 2018, 2037, 2073, 2074, 2024, 2222, 986, 36, 29, 425, 0]",12,7.825,1070.781,36.468,1.459,2.0,0.0,3.459,86.95,35.69
2026-12-05,AM,9,11,8.781,1196.616,1,31.076,1,"[0, 492, 2043, 1507, 1536, 701, 715, 1097, 541, 25, 137, 1294, 0]",11,8.781,1196.616,31.076,1.243,1.833,0.0,3.076,97.56,39.89
2026-12-05,PM,10,3,6.173,779.904,1,19.86,1,"[0, 1599, 1634, 546, 0]",3,6.173,779.904,19.86,0.794,0.5,0.0,1.294,68.59,26.0
2026-12-05,PM,11,3,8.603,1188.423,1,5.678,1,"[0, 1636, 1656, 1642, 0]",3,8.603,1188.423,5.678,0.227,0.5,0.0,0.727,95.59,39.61
2026-12-05,PM,13,7,5.688,905.654,1,7.523,1,"[0, 1799, 1804, 1686, 1705, 1714, 1741, 1747, 0]",7,5.688,905.654,7.523,0.301,1.167,0.0,1.468,63.2,30.19
2026-12-05,PM,14,4,8.641,1047.16,1,6.418,1,"[0, 642, 2168, 2175, 2077, 0]",4,8.641,1047.16,6.418,0.257,0.667,0.0,0.923,96.01,34.91
2026-12-05,PM,16,6,8.577,1100.809,1,10.661,1,"[0, 1979, 1877, 1879, 1883, 525, 894, 0]",6,8.577,1100.809,10.661,0.426,1.0,0.0,1.426,95.3,36.69
2026-12-05,PM,17,6,8.11,1137.652,1,15.286,1,"[0, 948, 882, 607, 615, 623, 816, 0]",6,8.11,1137.652,15.286,0.611,1.0,0.0,1.611,90.12,37.92
2026-12-05,PM,18,2,2.415,338.965,1,6.33,1,"[0, 224, 243, 0]",2,2.415,338.965,6.33,0.253,0.333,0.0,0.587,26.83,11.3
2026-12-05,PM,3,7,8.316,1245.408,1,24.249,1,"[0, 1444, 1459, 920, 929, 1908, 210, 1844, 0]",7,8.316,1245.408,24.249,1.023,1.167,0.0,2.189,92.4,41.51
2026-12-05,PM,7,7,8.948,1195.758,1,26.905,1,"[0, 638, 650, 654, 666, 669, 676, 1008, 0]",7,8.948,1195.758,26.905,1.076,1.167,0.0,2.243,99.43,39.86
2026-12-06,AM,1,9,7.823,1183.165,1,29.928,1,"[0, 858, 65, 62, 69, 71, 343, 346, 1245, 448, 0]",9,7.823,1183.165,29.928,1.197,1.5,0.0,2.697,86.92,39.44
2026-12-06,AM,10,6,8.744,1140.301,1,27.76,1,"[0, 1775, 1799, 1695, 257, 1063, 189, 0]",6,8.744,1140.301,27.76,1.11,1.0,0.0,2.11,97.15,38.01
2026-12-06,AM,2,9,8.216,1179.77,1,29.63,1,"[0, 1426, 1435, 1449, 1463, 917, 1148, 1406, 355, 453, 0]",9,8.216,1179.77,29.63,1.193,1.5,0.0,2.693,91.29,39.33
2026-12-06,AM,4,8,8.316,1345.103,1,38.476,1,"[0, 649, 684, 507, 119, 153, 1182, 793, 2195, 0]",8,8.316,1345.103,38.476,1.539,1.333,0.0,2.872,92.39,44.84
2026-12-06,AM,5,10,8.983,1359.002,1,31.078,1,"[0, 1313, 1596, 519, 531, 2241, 2242, 2246, 1178, 1014, 996, 0]",10,8.983,1359.002,31.078,1.243,1.667,0.0,2.91,99.82,45.3
2026-12-06,AM,6,7,8.372,1280.966,1,32.891,1,"[0, 2039, 2049, 2059, 2071, 111, 1118, 1130, 0]",7,8.372,1280.966,32.891,1.316,1.167,0.0,2.482,93.03,42.7
2026-12-06,AM,7,7,8.776,1183.431,1,33.434,1,"[0, 1594, 691, 695, 700, 709, 840, 1265, 0]",7,8.776,1183.431,33.434,1.337,1.167,0.0,2.504,97.51,39.45
2026-12-06,AM,8,11,8.991,1462.24,1,20.65,1,"[0, 1644, 1597, 1623, 1655, 1661, 1537, 717, 738, 1321, 1328, 549, 0]",11,8.991,1462.24,20.65,0.826,1.833,0.0,2.659,99.9,48.74
2026-12-06,PM,11,8,7.431,1167.279,1,16.865,1,"[0, 2135, 1703, 1721, 1722, 616, 625, 626, 263, 0]",8,7.431,1167.279,16.865,0.675,1.333,0.0,2.008,82.57,38.91
2026-12-06,PM,12,7,8.265,1147.383,1,10.323,1,"[0, 2140, 2146, 2150, 1981, 1829, 1830, 1129, 0]",7,8.265,1147.383,10.323,0.413,1.167,0.0,1.58,91.84,38.25
2026-12-06,PM,13,4,3.917,629.202,1,8.769,1,"[0, 1905, 1936, 1854, 1835, 0]",4,3.917,629.202,8.769,0.351,0.667,0.0,1.017,43.53,20.97
2026-12-06,PM,14,4,6.711,952.188,1,8.648,1,"[0, 1959, 1989, 1863, 1878, 0]",4,6.711,952.188,8.648,0.346,0.667,0.0,1.013,74.57,31.74
2026-12-06,PM,15,6,7.254,1035.951,1,13.922,1,"[0, 648, 639, 2011, 872, 1355, 609, 0]",6,7.254,1035.951,13.922,0.557,1.0,0.0,1.557,80.6,34.53
2026-12-06,PM,16,3,3.677,543.919,1,18.605,1,"[0, 235, 245, 1026, 0]",3,3.677,543.919,18.605,0.744,0.5,0.0,1.244,40.85,18.13
2026-12-06,PM,3,6,7.092,936.489,1,36.79,1,"[0, 1336, 774, 798, 808, 749, 943, 0]",6,7.092,936.489,36.79,1.472,1.0,0.0,2.472,78.8,31.22
2026-12-06,PM,9,8,7.39,1081.545,1,24.084,1,"[0, 1417, 1554, 1561, 1583, 1236, 170, 175, 7, 0]",8,7.39,1081.545,24.084,0.963,1.333,0.0,2.297,82.11,36.05
2026-12-07,AM,1,10,7.984,1210.869,1,32.425,1,"[0, 1037, 1193, 329, 76, 85, 87, 351, 467, 441, 443, 0]",10,7.984,1210.869,32.425,1.297,1.667,0.0,2.964,88.71,40.36
2026-12-07,AM,10,4,8.613,1133.46,1,32.657,1,"[0, 2089, 691, 970, 426, 0]",4,8.613,1133.46,32.657,1.306,0.667,0.0,1.973,95.7,37.78
2026-12-07,AM,11,8,8.428,1336.478,1,31.6,1,"[0, 2083, 1087, 1095, 559, 408, 126, 407, 422, 0]",8,8.428,1336.478,31.6,1.264,1.333,0.0,2.597,93.64,44.55
2026-12-07,AM,15,6,8.304,1106.866,1,28.938,1,"[0, 1567, 1572, 1804, 176, 181, 1218, 0]",6,8.304,1106.866,28.938,1.158,1.0,0.0,2.158,92.26,36.9
2026-12-07,AM,17,8,8.985,1306.85,1,19.071,1,"[0, 2142, 2150, 2188, 616, 621, 625, 1305, 278, 0]",8,8.985,1306.85,19.071,0.763,1.333,0.0,2.096,99.83,43.56
2026-12-07,AM,18,9,8.614,1338.871,1,26.107,1,"[0, 1917, 1922, 1987, 1831, 1834, 588, 850, 1066, 1071, 0]",9,8.614,1338.871,26.107,1.044,1.5,0.0,2.544,95.71,44.63
2026-12-07,AM,19,10,8.242,1290.4,1,14.917,1,"[0, 648, 1989, 1992, 2004, 1857, 1888, 1893, 1896, 911, 813, 0]",10,8.242,1290.4,14.917,0.597,1.667,0.0,2.263,91.58,43.01
2026-12-07,AM,2,4,8.287,1151.065,1,28.639,1,"[0, 363, 466, 469, 471, 0]",4,8.287,1151.065,28.639,1.146,0.667,0.0,1.812,92.08,38.37
2026-12-07,AM,3,7,7.973,1206.982,1,30.562,1,"[0, 1430, 1144, 366, 1168, 368, 377, 379, 0]",7,7.973,1206.982,30.562,1.228,1.167,0.0,2.394,88.59,40.23
2026-12-07,AM,8,6,7.742,1241.544,1,24.478,1,"[0, 1765, 498, 976, 998, 1002, 1001, 0]",6,7.742,1241.544,24.478,0.979,1.0,0.0,1.979,86.02,41.38
2026-12-07,PM,12,5,8.852,1159.923,1,14.507,1,"[0, 1599, 1535, 697, 709, 1084, 0]",5,8.852,1159.923,14.507,0.58,0.833,0.0,1.414,98.35,38.66
2026-12-07,PM,13,4,5.897,744.907,1,5.332,1,"[0, 1628, 1673, 1677, 1685, 0]",4,5.897,744.907,5.332,0.213,0.667,0.0,0.88,65.52,24.83
2026-12-07,PM,14,4,7.975,1080.795,1,12.281,1,"[0, 1754, 1417, 2159, 303, 0]",4,7.975,1080.795,12.281,0.501,0.667,0.0,1.168,88.61,36.03
2026-12-07,PM,16,5,7.667,1202.031,1,17.232,1,"[0, 1085, 599, 608, 260, 266, 0]",5,7.667,1202.031,17.232,0.689,0.833,0.0,1.523,85.19,40.07
2026-12-07,PM,20,1,2.236,284.037,1,6.33,1,"[0, 239, 0]",1,2.236,284.037,6.33,0.253,0.167,0.0,0.42,24.85,9.47
2026-12-07,PM,4,3,4.05,586.058,1,12.319,1,"[0, 1437, 1457, 930, 0]",3,4.05,586.058,12.319,0.493,0.5,0.0,0.993,45.0,19.54
2026-12-07,PM,5,4,8.084,986.918,1,32.855,1,"[0, 205, 944, 782, 804, 0]",4,8.084,986.918,32.855,1.314,0.667,0.0,1.981,89.82,32.9
2026-12-07,PM,6,7,8.115,1098.168,1,31.503,1,"[0, 640, 678, 2120, 2129, 1501, 746, 2, 0]",7,8.115,1098.168,31.503,1.26,1.167,0.0,2.427,90.17,36.61
2026-12-07,PM,7,3,6.742,1060.812,1,18.871,1,"[0, 107, 2196, 2233, 0]",3,6.742,1060.812,18.871,0.755,0.5,0.0,1.255,74.91,35.36
2026-12-07,PM,9,5,6.858,1018.835,1,14.204,1,"[0, 1761, 535, 2030, 2031, 2221, 0]",5,6.858,1018.835,14.204,0.568,0.833,0.0,1.401,76.2,33.96
2026-12-08,AM,1,7,8.797,1273.851,1,24.373,1,"[0, 958, 1024, 49, 74, 101, 82, 474, 0]",7,8.797,1273.851,24.373,0.975,1.167,0.0,2.142,97.75,42.46
2026-12-08,AM,12,11,8.645,1281.461,1,26.155,1,"[0, 2157, 2169, 2181, 1735, 1832, 843, 272, 282, 284, 1069, 1070, 0]",11,8.645,1281.461,26.155,1.046,1.833,0.0,2.88,96.05,42.72
2026-12-08,AM,2,7,8.963,1435.462,1,29.024,1,"[0, 322, 316, 331, 476, 479, 449, 446, 0]",7,8.963,1435.462,29.024,1.161,1.167,0.0,2.328,99.59,47.85
2026-12-08,AM,3,11,8.023,1269.535,1,47.266,1,"[0, 1612, 792, 1610, 1426, 1433, 1435, 1459, 920, 1161, 1174, 464, 0]",11,8.023,1269.535,47.266,2.269,1.833,0.5,4.603,89.15,42.32
2026-12-08,AM,4,10,8.635,1402.667,1,26.089,1,"[0, 678, 1315, 2107, 508, 513, 112, 1210, 2237, 2240, 2243, 0]",10,8.635,1402.667,26.089,1.044,1.667,0.0,2.71,95.95,46.76
2026-12-08,AM,5,9,8.876,1358.935,1,29.01,1,"[0, 1281, 534, 2029, 1494, 968, 969, 2199, 983, 11, 0]",9,8.876,1358.935,29.01,1.16,1.5,0.0,2.66,98.62,45.3
2026-12-08,AM,6,9,8.514,1366.991,1,33.87,1,"[0, 2046, 2054, 2057, 2071, 32, 406, 387, 418, 431, 0]",9,8.514,1366.991,33.87,1.355,1.5,0.0,2.855,94.59,45.57
2026-12-08,AM,7,5,8.812,1102.853,1,29.042,1,"[0, 1092, 573, 126, 1255, 390, 0]",5,8.812,1102.853,29.042,1.162,0.833,0.0,1.995,97.91,36.76
2026-12-08,AM,8,8,7.572,1148.169,1,31.569,1,"[0, 1285, 1529, 706, 722, 1325, 1086, 131, 1058, 0]",8,7.572,1148.169,31.569,1.263,1.333,0.0,2.596,84.14,38.27
2026-12-08,PM,10,9,7.556,1068.101,1,23.894,1,"[0, 2159, 1546, 489, 527, 537, 1399, 299, 166, 176, 0]",9,7.556,1068.101,23.894,0.966,1.5,0.0,2.466,83.95,35.6
2026-12-08,PM,11,7,8.483,1392.235,1,28.317,1,"[0, 1787, 1794, 1696, 1708, 1727, 255, 190, 0]",7,8.483,1392.235,28.317,1.133,1.167,0.0,2.299,94.25,46.41
2026-12-08,PM,13,4,7.429,1162.038,1,8.73,1,"[0, 1811, 1815, 1817, 1821, 0]",4,7.429,1162.038,8.73,0.349,0.667,0.0,1.016,82.54,38.73
2026-12-08,PM,14,8,7.632,1222.539,1,8.73,1,"[0, 1903, 1911, 1925, 1927, 1928, 1930, 1834, 1847, 0]",8,7.632,1222.539,8.73,0.349,1.333,0.0,1.683,84.8,40.75
2026-12-08,PM,15,8,5.937,938.27,1,8.345,1,"[0, 1953, 1967, 1972, 1983, 1985, 1994, 1870, 2097, 0]",8,5.937,938.27,8.345,0.334,1.333,0.0,1.667,65.96,31.28
2026-12-08,PM,16,7,7.896,1114.414,1,24.736,1,"[0, 949, 880, 881, 1357, 584, 585, 1060, 0]",7,7.896,1114.414,24.736,0.989,1.167,0.0,2.156,87.73,37.15
2026-12-08,PM,17,8,7.727,1168.781,1,20.282,1,"[0, 202, 231, 235, 238, 249, 1358, 1386, 1044, 0]",8,7.727,1168.781,20.282,0.811,1.333,0.0,2.145,85.85,38.96
2026-12-08,PM,9,7,7.907,1212.253,1,7.638,1,"[0, 1607, 1631, 1671, 1678, 1680, 1684, 2025, 0]",7,7.907,1212.253,7.638,0.306,1.167,0.0,1.472,87.86,40.41
2026-12-09,AM,1,16,8.537,1487.748,1,32.03,1,"[0, 1454, 1455, 1401, 1201, 333, 347, 353, 1409, 1172, 1413, 445, 485, 369, 367, 366, 1196, 0]",16,8.537,1487.748,32.03,1.355,2.667,0.0,4.021,94.85,49.59
2026-12-09,AM,10,9,8.365,1490.46,1,18.192,1,"[0, 2139, 2156, 2169, 1732, 1742, 1745, 593, 597, 273, 0]",9,8.365,1490.46,18.192,0.728,1.5,0.0,2.228,92.95,49.68
2026-12-09,AM,12,10,8.686,1235.864,1,15.864,1,"[0, 1933, 1945, 2004, 2010, 2012, 1856, 1815, 1836, 901, 819, 0]",10,8.686,1235.864,15.864,0.635,1.667,0.0,2.301,96.51,41.2
2026-12-09,AM,2,8,8.993,1175.373,1,39.253,1,"[0, 1465, 1474, 219, 1606, 1518, 804, 800, 771, 0]",8,8.993,1175.373,39.253,1.71,1.333,0.0,3.044,99.92,39.18
2026-12-09,AM,4,6,6.631,973.105,1,39.404,1,"[0, 2093, 107, 978, 996, 1012, 1105, 0]",6,6.631,973.105,39.404,1.576,1.0,0.0,2.576,73.68,32.44
2026-12-09,AM,5,6,8.674,1133.278,1,28.427,1,"[0, 2080, 2040, 966, 1102, 396, 398, 0]",6,8.674,1133.278,28.427,1.137,1.0,0.0,2.137,96.38,37.78
2026-12-09,AM,6,9,8.74,1208.326,1,33.149,1,"[0, 1531, 1478, 705, 711, 1126, 563, 573, 402, 1018, 0]",9,8.74,1208.326,33.149,1.326,1.5,0.0,2.826,97.11,40.28
2026-12-09,PM,11,6,8.824,1261.662,1,15.763,1,"[0, 2193, 2194, 1637, 1842, 590, 846, 0]",6,8.824,1261.662,15.763,0.631,1.0,0.0,1.631,98.04,42.06
2026-12-09,PM,13,5,8.625,1138.921,1,13.162,1,"[0, 238, 960, 1369, 902, 619, 0]",5,8.625,1138.921,13.162,0.526,0.833,0.0,1.36,95.84,37.96
2026-12-09,PM,14,1,0.942,124.76,1,12.038,1,"[0, 855, 0]",1,0.942,124.76,12.038,0.482,0.167,0.0,0.648,10.46,4.16
2026-12-09,PM,3,8,8.906,1198.689,1,27.006,1,"[0, 682, 688, 2101, 2116, 2127, 1521, 2238, 2242, 0]",8,8.906,1198.689,27.006,1.08,1.333,0.0,2.414,98.96,39.96
2026-12-09,PM,7,7,8.392,1262.052,1,20.728,1,"[0, 1517, 1539, 723, 727, 734, 1080, 550, 0]",7,8.392,1262.052,20.728,0.829,1.167,0.0,1.996,93.25,42.07
2026-12-09,PM,8,7,8.565,1252.658,1,23.023,1,"[0, 645, 1632, 1657, 1665, 1682, 1577, 1180, 0]",7,8.565,1252.658,23.023,0.921,1.167,0.0,2.088,95.17,41.76
2026-12-09,PM,9,7,8.296,1216.075,1,7.537,1,"[0, 2155, 1553, 1800, 1804, 1687, 1692, 1731, 0]",7,8.296,1216.075,7.537,0.301,1.167,0.0,1.468,92.18,40.54
2026-12-10,AM,1,9,8.923,1271.71,1,30.164,1,"[0, 247, 1132, 1191, 47, 1200, 68, 69, 328, 466, 0]",9,8.923,1271.71,30.164,1.207,1.5,0.0,2.707,99.15,42.39
2026-12-10,AM,10,9,8.31,1252.362,1,30.83,1,"[0, 1504, 1528, 693, 698, 733, 735, 739, 1207, 1208, 0]",9,8.31,1252.362,30.83,1.233,1.5,0.0,2.733,92.34,41.75
2026-12-10,AM,12,5,8.818,1239.72,1,23.419,1,"[0, 530, 300, 162, 6, 9, 0]",5,8.818,1239.72,23.419,0.937,0.833,0.0,1.77,97.98,41.32
2026-12-10,AM,15,12,8.841,1332.796,1,26.196,1,"[0, 2133, 2193, 1738, 1749, 1812, 1822, 1834, 854, 264, 276, 290, 1068, 0]",12,8.841,1332.796,26.196,1.048,2.0,0.0,3.048,98.23,44.43
2026-12-10,AM,2,10,8.709,1311.685,1,32.907,1,"[0, 1421, 1444, 1458, 201, 211, 1364, 1156, 1171, 373, 378, 0]",10,8.709,1311.685,32.907,1.316,1.667,0.0,2.983,96.77,43.72
2026-12-10,AM,3,8,7.957,1180.784,1,33.97,1,"[0, 1605, 1777, 2100, 1283, 1506, 761, 812, 1187, 0]",8,7.957,1180.784,33.97,1.396,1.333,0.0,2.73,88.41,39.36
2026-12-10,AM,6,7,8.536,1217.37,1,27.349,1,"[0, 520, 528, 2210, 979, 981, 984, 1008, 0]",7,8.536,1217.37,27.349,1.094,1.167,0.0,2.261,94.84,40.58
2026-12-10,AM,7,9,8.68,1453.227,1,32.997,1,"[0, 1760, 1481, 2048, 2065, 988, 149, 1117, 1119, 424, 0]",9,8.68,1453.227,32.997,1.32,1.5,0.0,2.82,96.44,48.44
2026-12-10,AM,8,8,7.354,1303.153,1,28.56,1,"[0, 2086, 1593, 492, 691, 1099, 540, 560, 388, 0]",8,7.354,1303.153,28.56,1.142,1.333,0.0,2.476,81.71,43.44
2026-12-10,AM,9,6,7.245,1022.696,1,31.715,1,"[0, 1590, 544, 563, 569, 21, 1057, 0]",6,7.245,1022.696,31.715,1.269,1.0,0.0,2.269,80.5,34.09
2026-12-10,PM,11,8,7.482,1115.792,1,18.807,1,"[0, 1601, 1633, 1658, 1662, 1663, 1666, 1681, 832, 0]",8,7.482,1115.792,18.807,0.752,1.333,0.0,2.086,83.14,37.19
2026-12-10,PM,13,6,7.013,1119.261,1,26.314,1,"[0, 1572, 1577, 1783, 1792, 164, 183, 0]",6,7.013,1119.261,26.314,1.053,1.0,0.0,2.053,77.93,37.31
2026-12-10,PM,14,4,8.227,1094.607,1,16.175,1,"[0, 1708, 1710, 258, 1230, 0]",4,8.227,1094.607,16.175,0.647,0.667,0.0,1.314,91.41,36.49
2026-12-10,PM,16,9,8.497,1234.87,1,8.776,1,"[0, 1922, 1924, 1949, 1961, 1865, 1874, 1890, 1836, 1853, 0]",9,8.497,1234.87,8.776,0.351,1.5,0.0,1.851,94.41,41.16
2026-12-10,PM,17,4,7.816,1016.53,1,7.316,1,"[0, 1975, 1978, 2007, 2014, 0]",4,7.816,1016.53,7.316,0.293,0.667,0.0,0.959,86.85,33.88
2026-12-10,PM,18,6,8.968,1234.359,1,13.096,1,"[0, 948, 949, 874, 897, 906, 607, 0]",6,8.968,1234.359,13.096,0.524,1.0,0.0,1.524,99.64,41.15
2026-12-10,PM,19,3,3.136,436.702,1,18.907,1,"[0, 233, 1023, 1028, 0]",3,3.136,436.702,18.907,0.756,0.5,0.0,1.256,34.84,14.56
2026-12-10,PM,4,8,7.912,1081.484,1,24.016,1,"[0, 635, 641, 2108, 2126, 2131, 2098, 154, 2, 0]",8,7.912,1081.484,24.016,0.961,1.333,0.0,2.294,87.91,36.05
2026-12-10,PM,5,5,6.212,894.269,1,28.522,1,"[0, 650, 682, 2093, 2231, 1013, 0]",5,6.212,894.269,28.522,1.141,0.833,0.0,1.974,69.02,29.81
2026-12-11,AM,1,7,8.305,1102.276,1,26.629,1,"[0, 865, 64, 67, 1189, 326, 1238, 476, 0]",7,8.305,1102.276,26.629,1.07,1.167,0.0,2.237,92.27,36.74
